picid,title,author,date,lat,lon,scenicness,thumbnail
2155899,London Road Cemetery,Gordon Griffiths,2010-11-06,52.402015,-1.500218,3.05,http://s3.geograph.org.uk/geophotos/02/15/58/2155899_94497b7d_120x120.jpg
2155929,London Road,Gordon Griffiths,2010-11-06,52.402466,-1.50036,1.07,http://s1.geograph.org.uk/geophotos/02/15/59/2155929_40d3ff89_120x120.jpg
2156332,Station View,Gordon Griffiths,2010-11-06,52.401352,-1.513601,0.77,http://s0.geograph.org.uk/geophotos/02/15/63/2156332_f1ee8144_120x120.jpg
2156338,Ring Road Island,Gordon Griffiths,2010-11-06,52.402344,-1.514325,1.47,http://s2.geograph.org.uk/geophotos/02/15/63/2156338_aacb25c6_120x120.jpg
2156353,Coventry Technocentre,Gordon Griffiths,2010-11-06,52.40293,-1.504029,1.27,http://s1.geograph.org.uk/geophotos/02/15/63/2156353_a1979be4_120x120.jpg
2156362,Puma Way View,Gordon Griffiths,2010-11-06,52.402576,-1.505209,1.67,http://s2.geograph.org.uk/geophotos/02/15/63/2156362_ddf33168_120x120.jpg
2156370,Quinton Road View,Gordon Griffiths,2010-11-06,52.402768,-1.508294,1.21,http://s2.geograph.org.uk/geophotos/02/15/63/2156370_79c88077_120x120.jpg
2156383,Anglican Chapel,Gordon Griffiths,2010-11-06,52.401118,-1.500669,3.65,http://s3.geograph.org.uk/geophotos/02/15/63/2156383_5dfa4bd0_120x120.jpg
2159471,Coventry-Central Six Shopping,Ian Rob,2010-10-30,52.400836,-1.519339,0.91,http://s3.geograph.org.uk/geophotos/02/15/94/2159471_b81589c8_120x120.jpg
2159491,Coventry-Ford's Hospital,Ian Rob,2010-10-30,52.407093,-1.510451,2.08,http://s3.geograph.org.uk/geophotos/02/15/94/2159491_bcc1e6db_120x120.jpg
2169516,"Willenhall, nature reserve",Mike Faherty,2010-11-21,52.384021,-1.456197,4.42,http://s0.geograph.org.uk/geophotos/02/16/95/2169516_ab03f4d5_120x120.jpg
2169524,"Willenhall Wood, footpath",Mike Faherty,2010-11-21,52.383655,-1.454879,4.61,http://s0.geograph.org.uk/geophotos/02/16/95/2169524_ec25b4f9_120x120.jpg
2169534,"Willenhall, molehills",Mike Faherty,2010-11-21,52.383732,-1.452087,3.12,http://s2.geograph.org.uk/geophotos/02/16/95/2169534_ca244fb0_120x120.jpg
2169577,"Willenhall, power lines",Mike Faherty,2010-11-21,52.385883,-1.450591,2.20,http://s1.geograph.org.uk/geophotos/02/16/95/2169577_d9607c99_120x120.jpg
2169603,"Willenhall, Bridgecote",Mike Faherty,2010-11-21,52.387602,-1.453068,1.56,http://s3.geograph.org.uk/geophotos/02/16/96/2169603_d5631748_120x120.jpg
2169675,"Tollbar End, roundabout",Mike Faherty,2010-11-21,52.378132,-1.465965,1.26,http://s3.geograph.org.uk/geophotos/02/16/96/2169675_b8d15a2f_120x120.jpg
2169693,"Tollbar End, hotel",Mike Faherty,2010-11-21,52.378396,-1.464787,1.41,http://s1.geograph.org.uk/geophotos/02/16/96/2169693_058202c2_120x120.jpg
2169628,"Willenhall, Catholic church",Mike Faherty,2010-11-21,52.38505,-1.465147,1.50,http://s0.geograph.org.uk/geophotos/02/16/96/2169628_be5fdfd7_120x120.jpg
2169643,"Willenhall, The Bear",Mike Faherty,2010-11-21,52.385138,-1.464558,1.57,http://s3.geograph.org.uk/geophotos/02/16/96/2169643_5464178a_120x120.jpg
2169649,"Willenhall, post office & store",Mike Faherty,2010-11-21,52.383278,-1.470898,1.44,http://s1.geograph.org.uk/geophotos/02/16/96/2169649_5e44b271_120x120.jpg
2169656,"Willenhall, telephone exchange",Mike Faherty,2010-11-21,52.382015,-1.469885,1.06,http://s0.geograph.org.uk/geophotos/02/16/96/2169656_75dfb5c9_120x120.jpg
2169721,"Willenhall, car dealers",Mike Faherty,2010-11-21,52.379946,-1.469616,0.97,http://s1.geograph.org.uk/geophotos/02/16/97/2169721_612df9d7_120x120.jpg
2169734,"Willenhall, boundary post",Mike Faherty,2010-11-21,52.379033,-1.466542,1.91,http://s2.geograph.org.uk/geophotos/02/16/97/2169734_4747cc2d_120x120.jpg
2169753,"Willenhall, retail park",Mike Faherty,2010-11-21,52.379835,-1.464916,0.95,http://s1.geograph.org.uk/geophotos/02/16/97/2169753_4f908fa2_120x120.jpg
2169774,"Willenhall, River Sowe",Mike Faherty,2010-11-21,52.384282,-1.474266,4.59,http://s2.geograph.org.uk/geophotos/02/16/97/2169774_f9ec48c7_120x120.jpg
2169791,Willenhall Bridge,Mike Faherty,2010-11-21,52.384372,-1.474265,1.75,http://s3.geograph.org.uk/geophotos/02/16/97/2169791_2c359dc2_120x120.jpg
2169814,"Willenhall, footpath",Mike Faherty,2010-11-21,52.385183,-1.474696,3.27,http://s2.geograph.org.uk/geophotos/02/16/98/2169814_6b38461d_120x120.jpg
1742474,Snowdrops at Canley Ford,E Gammie,2010-03-07,52.39014,-1.542525,4.28,http://s2.geograph.org.uk/geophotos/01/74/24/1742474_8604f67c_120x120.jpg
2183086,"Royal Crescent, Willenhall",Alex McGregor,2010-12-02,52.382094,-1.467387,1.83,http://s2.geograph.org.uk/geophotos/02/18/30/2183086_c689ef88_120x120.jpg
2183094,"Tybalt Close, Willenhall",Alex McGregor,2010-12-02,52.381738,-1.468272,2.40,http://s2.geograph.org.uk/geophotos/02/18/30/2183094_71a13560_120x120.jpg
2183106,"Frozen Fountain, Royal Crescent, Willenhall",Alex McGregor,2010-12-02,52.382188,-1.468414,2.88,http://s2.geograph.org.uk/geophotos/02/18/31/2183106_e72c9941_120x120.jpg
2183119,"Cedric Close, Willenhall",Alex McGregor,2010-12-02,52.38407,-1.467069,2.78,http://s3.geograph.org.uk/geophotos/02/18/31/2183119_812b4694_120x120.jpg
2183128,"Old Ball Hotel, Middle Stoke, Coventry",Alex McGregor,2010-12-02,52.409951,-1.484839,1.70,http://s0.geograph.org.uk/geophotos/02/18/31/2183128_43b0f925_120x120.jpg
2183131,"Villiers Street, Middle Stoke, Coventry",Alex McGregor,2010-12-02,52.410586,-1.486302,1.61,http://s3.geograph.org.uk/geophotos/02/18/31/2183131_bd0e5031_120x120.jpg
2184458,Smithford Way,E Gammie,1985-09-00,52.40944,-1.512777,1.60,http://s2.geograph.org.uk/geophotos/02/18/44/2184458_1f3ffc83_120x120.jpg
2184480,"West Orchards, Smithford Way",E Gammie,2010-12-03,52.409081,-1.512928,1.49,http://s0.geograph.org.uk/geophotos/02/18/44/2184480_d83f78be_120x120.jpg
2184488,Smithford Way,E Gammie,1985-09-00,52.409081,-1.513075,2.49,http://s0.geograph.org.uk/geophotos/02/18/44/2184488_71900db8_120x120.jpg
2184510,Smithford Way and Hillman House,E Gammie,2010-12-03,52.409081,-1.513075,1.07,http://s2.geograph.org.uk/geophotos/02/18/45/2184510_3f86f4f7_120x120.jpg
2184574,Early stages of construction of the new Coventry Cathedral,Ben Brooksbank,1957-04-28,52.408697,-1.507199,2.26,http://s2.geograph.org.uk/geophotos/02/18/45/2184574_609795e6_120x120.jpg
2188429,Canley Sports and Social Club,Ian Rob,2005-09-25,52.394773,-1.579657,1.00,http://s1.geograph.org.uk/geophotos/02/18/84/2188429_636a9eb5_120x120.jpg
2188432,Canley-Charter Avenue,Ian Rob,2005-09-25,52.392964,-1.576735,1.63,http://s0.geograph.org.uk/geophotos/02/18/84/2188432_b9669a95_120x120.jpg
2188765,"Alderminster Road, Mount Nod",E Gammie,2010-12-06,52.411107,-1.571857,1.76,http://s1.geograph.org.uk/geophotos/02/18/87/2188765_d4d5b318_120x120.jpg
2188779,"Oaks, Alderminster Road",E Gammie,2010-12-06,52.411107,-1.571857,2.29,http://s3.geograph.org.uk/geophotos/02/18/87/2188779_098c7640_120x120.jpg
2188793,"Brookstray, Mount Nod",E Gammie,2010-12-06,52.411992,-1.568026,3.75,http://s1.geograph.org.uk/geophotos/02/18/87/2188793_38a58207_120x120.jpg
2188804,"Brookstray, Mount Nod",E Gammie,2010-12-06,52.410818,-1.566568,3.16,http://s0.geograph.org.uk/geophotos/02/18/88/2188804_d01ee5be_120x120.jpg
2189892,Chestnut tree at the Chestnut Tree,E Gammie,2010-12-07,52.40539,-1.533988,2.00,http://s0.geograph.org.uk/geophotos/02/18/98/2189892_1ec92289_120x120.jpg
2189912,"All Souls Church, Hearsall Common",E Gammie,2010-12-07,52.404686,-1.537818,4.59,http://s0.geograph.org.uk/geophotos/02/18/99/2189912_c2256d1b_120x120.jpg
2189942,"Kingston Road, Earlsdon",E Gammie,2010-12-07,52.404309,-1.533559,1.29,http://s2.geograph.org.uk/geophotos/02/18/99/2189942_990b7d1c_120x120.jpg
2189951,"Sovereign Road, Earlsdon",E Gammie,2010-12-07,52.405023,-1.532081,1.44,http://s3.geograph.org.uk/geophotos/02/18/99/2189951_6f3031a1_120x120.jpg
2189983,"Gorseway, Whoberley",E Gammie,2010-12-07,52.40844,-1.555713,2.15,http://s3.geograph.org.uk/geophotos/02/18/99/2189983_cd09d6b6_120x120.jpg
2189995,"Glendower Avenue, Whoberley",E Gammie,2010-12-07,52.410756,-1.550103,2.50,http://s3.geograph.org.uk/geophotos/02/18/99/2189995_56e4e6d5_120x120.jpg
2190005,"Pollarded trees, Glendower Avenue",E Gammie,2010-12-07,52.409591,-1.550997,2.25,http://s1.geograph.org.uk/geophotos/02/19/00/2190005_efbc5402_120x120.jpg
2190018,"Christadelphian hall, Whoberley Avenue",E Gammie,2010-12-07,52.408689,-1.550124,1.90,http://s2.geograph.org.uk/geophotos/02/19/00/2190018_6541802a_120x120.jpg
2190039,"Broad Lane, Hearsall Common",E Gammie,2010-12-07,52.405176,-1.548396,4.60,http://s3.geograph.org.uk/geophotos/02/19/00/2190039_f419681a_120x120.jpg
2190046,"Roundabout, Hearsall Common",E Gammie,2010-12-07,52.403908,-1.546057,2.37,http://s2.geograph.org.uk/geophotos/02/19/00/2190046_47c4999e_120x120.jpg
2190051,"Oak, Hearsall Common",E Gammie,2010-12-07,52.403457,-1.545474,4.69,http://s3.geograph.org.uk/geophotos/02/19/00/2190051_47e5b8db_120x120.jpg
2190052,Hearsall Common,E Gammie,2010-12-07,52.401559,-1.542995,5.07,http://s0.geograph.org.uk/geophotos/02/19/00/2190052_73b89c01_120x120.jpg
2190063,"Oak, Hearsall Common",E Gammie,2010-12-07,52.40434,-1.541496,4.94,http://s3.geograph.org.uk/geophotos/02/19/00/2190063_9babc48b_120x120.jpg
2190066,Hearsall Common,E Gammie,2010-12-07,52.404337,-1.540761,5.05,http://s2.geograph.org.uk/geophotos/02/19/00/2190066_10a68b45_120x120.jpg
2190070,Hearsall Common and Earlsdon Avenue North,E Gammie,2010-12-07,52.403867,-1.535474,4.72,http://s2.geograph.org.uk/geophotos/02/19/00/2190070_57153010_120x120.jpg
2190073,Earlsdon Avenue North,E Gammie,2010-12-07,52.403595,-1.534889,4.36,http://s1.geograph.org.uk/geophotos/02/19/00/2190073_98833cbc_120x120.jpg
2190075,"Oak, Hearsall Common",E Gammie,2010-12-07,52.404162,-1.541939,5.13,http://s3.geograph.org.uk/geophotos/02/19/00/2190075_6b33edeb_120x120.jpg
2190080,Hearsall Common,E Gammie,2010-12-07,52.404625,-1.545462,4.93,http://s0.geograph.org.uk/geophotos/02/19/00/2190080_18ae6799_120x120.jpg
2196866,Jaguars in Little Park Street,E Gammie,1988-06-18,52.406455,-1.5084,2.00,http://s2.geograph.org.uk/geophotos/02/19/68/2196866_25de4596_120x120.jpg
2197408,Inner Ring Road Flyover,Nigel Mykura,2010-12-13,52.409586,-1.50469,0.77,http://s0.geograph.org.uk/geophotos/02/19/74/2197408_fbf0f350_120x120.jpg
2197418,Old Coventry and Warwick Hospital,Nigel Mykura,2010-12-13,52.412923,-1.507299,1.89,http://s2.geograph.org.uk/geophotos/02/19/74/2197418_5d039bbf_120x120.jpg
2198463,"The Quadrant, Warwick Road",E Gammie,2010-12-15,52.404586,-1.512977,1.78,http://s3.geograph.org.uk/geophotos/02/19/84/2198463_7ffa0612_120x120.jpg
2198489,Southern end of Queen Victoria Road,E Gammie,2010-12-15,52.404688,-1.516063,2.21,http://s1.geograph.org.uk/geophotos/02/19/84/2198489_63996d50_120x120.jpg
2198495,Queen Victoria Road,E Gammie,2010-12-15,52.404778,-1.516062,2.08,http://s3.geograph.org.uk/geophotos/02/19/84/2198495_6532e885_120x120.jpg
2198501,Queen Victoria Road,E Gammie,2010-12-15,52.404509,-1.516065,2.01,http://s1.geograph.org.uk/geophotos/02/19/85/2198501_e589902e_120x120.jpg
2198505,A corner of Greyfriars Green,E Gammie,2010-12-15,52.40451,-1.514139,1.91,http://s1.geograph.org.uk/geophotos/02/19/85/2198505_d479cde1_120x120.jpg
2198516,Queens Road Baptist Chapel,E Gammie,2010-12-15,52.404142,-1.516598,1.52,http://s0.geograph.org.uk/geophotos/02/19/85/2198516_65d9f364_120x120.jpg
2202323,The Whittle Arch and the old fire station,E Gammie,2010-12-19,52.410318,-1.507769,1.93,http://s3.geograph.org.uk/geophotos/02/20/23/2202323_91643977_120x120.jpg
2202327,Swanswell Pool,E Gammie,2010-12-19,52.412735,-1.505243,3.24,http://s3.geograph.org.uk/geophotos/02/20/23/2202327_db5297af_120x120.jpg
2202330,Swanswell Pool,E Gammie,2010-12-19,52.412555,-1.505245,2.15,http://s2.geograph.org.uk/geophotos/02/20/23/2202330_4a61ecf8_120x120.jpg
2202332,Gateway to Swanswell Park,E Gammie,2010-12-19,52.412287,-1.505689,4.39,http://s0.geograph.org.uk/geophotos/02/20/23/2202332_efabc256_120x120.jpg
2202344,Broomfield Park and Butts Park Arena,E Gammie,2010-12-19,52.406527,-1.526039,3.14,http://s0.geograph.org.uk/geophotos/02/20/23/2202344_848632ba_120x120.jpg
2203029,Old Blue Coat School tower,E Gammie,2010-12-19,52.408974,-1.508813,2.82,http://s1.geograph.org.uk/geophotos/02/20/30/2203029_a82e00d3_120x120.jpg
2203061,Lych Gate Cottages,E Gammie,2010-12-19,52.408705,-1.508963,3.50,http://s1.geograph.org.uk/geophotos/02/20/30/2203061_dd55ae6e_120x120.jpg
2203108,"Junction 2, inner ring road",E Gammie,2010-12-19,52.410586,-1.507325,1.46,http://s0.geograph.org.uk/geophotos/02/20/31/2203108_4d63a421_120x120.jpg
2203162,Lady Herbert's Garden,E Gammie,2010-12-19,52.411489,-1.508197,4.50,http://s2.geograph.org.uk/geophotos/02/20/31/2203162_fe9825fa_120x120.jpg
2207459,Belgrade Theatre,Fast Track images,1969-08-07,52.409626,-1.514245,0.93,http://s3.geograph.org.uk/geophotos/02/20/74/2207459_8a987695_120x120.jpg
2207788,"Buckingham Rise, Allesley Park",E Gammie,2010-12-25,52.412687,-1.561551,1.26,http://s0.geograph.org.uk/geophotos/02/20/77/2207788_d600cf57_120x120.jpg
2207809,"Top of Buckingham Rise, Allesley Park",E Gammie,2010-12-25,52.41296,-1.56243,1.86,http://s1.geograph.org.uk/geophotos/02/20/78/2207809_ef6027e6_120x120.jpg
2207824,The brookstray and Allesley Park,E Gammie,2010-12-25,52.412051,-1.559646,3.86,http://s0.geograph.org.uk/geophotos/02/20/78/2207824_d85f1602_120x120.jpg
2207833,Seagulls in the snow,E Gammie,2010-12-25,52.411061,-1.559509,4.61,http://s1.geograph.org.uk/geophotos/02/20/78/2207833_172cd21f_120x120.jpg
2207840,"Winsford Avenue, Allesley Park",E Gammie,2010-12-25,52.413209,-1.556841,2.15,http://s0.geograph.org.uk/geophotos/02/20/78/2207840_5caa89ac_120x120.jpg
2207844,The brookstray in snow,E Gammie,2010-12-25,52.411779,-1.559208,5.25,http://s0.geograph.org.uk/geophotos/02/20/78/2207844_0799bdde_120x120.jpg
2225213,Coventry-The Weaver's Arms,Ian Rob,2011-01-09,52.433037,-1.480746,2.07,http://s1.geograph.org.uk/geophotos/02/22/52/2225213_75ae47fd_120x120.jpg
2225240,Coventry-Courthouse Green Primary School,Ian Rob,2011-01-09,52.432138,-1.480757,1.14,http://s0.geograph.org.uk/geophotos/02/22/52/2225240_f71ab895_120x120.jpg
2225518,Coventry Canal Towpath,Ian Rob,2011-01-09,52.429467,-1.486671,2.19,http://s2.geograph.org.uk/geophotos/02/22/55/2225518_330116de_120x120.jpg
2225535,Coventry Canal,Ian Rob,2011-01-09,52.429474,-1.488142,3.55,http://s3.geograph.org.uk/geophotos/02/22/55/2225535_b8352254_120x120.jpg
2225564,J Sainsbury Courthouse Green,Ian Rob,2011-01-09,52.427657,-1.483751,1.04,http://s0.geograph.org.uk/geophotos/02/22/55/2225564_1d543cd3_120x120.jpg
2225590,Coventry-Bell Green Road,Ian Rob,2011-01-09,52.431435,-1.484295,1.71,http://s2.geograph.org.uk/geophotos/02/22/55/2225590_da5b4946_120x120.jpg
2227997,Coventry-Courthouse Green,Ian Rob,2011-01-09,52.43036,-1.48519,1.01,http://s1.geograph.org.uk/geophotos/02/22/79/2227997_1c55ab66_120x120.jpg
2234024,"Belgrade Theatre, Corporation Street",E Gammie,2011-01-16,52.409895,-1.514242,1.15,http://s0.geograph.org.uk/geophotos/02/23/40/2234024_4cb2abe9_120x120.jpg
2234067,Spon End arches,E Gammie,2011-01-16,52.408602,-1.52778,0.98,http://s3.geograph.org.uk/geophotos/02/23/40/2234067_10fed845_120x120.jpg
2234092,Precinct crossroads,E Gammie,2011-01-16,52.408092,-1.513086,1.60,http://s0.geograph.org.uk/geophotos/02/23/40/2234092_a249bd64_120x120.jpg
2236002,Queen's Road,E Gammie,2011-01-16,52.404253,-1.519595,1.78,http://s2.geograph.org.uk/geophotos/02/23/60/2236002_4944ef4d_120x120.jpg
2236013,"St Thomas's, Albany Road",E Gammie,2011-01-16,52.404808,-1.523264,1.95,http://s1.geograph.org.uk/geophotos/02/23/60/2236013_ca96adce_120x120.jpg
2236024,Hoardings round the Tech,E Gammie,2011-01-16,52.405799,-1.523988,1.39,http://s0.geograph.org.uk/geophotos/02/23/60/2236024_e0df6d76_120x120.jpg
2236050,Spon End,E Gammie,2011-01-16,52.408055,-1.525875,1.30,http://s2.geograph.org.uk/geophotos/02/23/60/2236050_6bf0a49c_120x120.jpg
2236064,City wall remnant by St John's church,E Gammie,2011-01-16,52.408732,-1.515578,1.95,http://s0.geograph.org.uk/geophotos/02/23/60/2236064_cb1238e7_120x120.jpg
2236078,Jordan Well,E Gammie,2011-01-16,52.406895,-1.50619,1.65,http://s2.geograph.org.uk/geophotos/02/23/60/2236078_4cc15522_120x120.jpg
2236095,"Man's Struggle, the Herbert",E Gammie,2010-09-11,52.406893,-1.505749,2.45,http://s3.geograph.org.uk/geophotos/02/23/60/2236095_4fdde65e_120x120.jpg
2240600,Hawthorn Lane junction with Broad Lane,E Gammie,2011-01-21,52.412328,-1.586547,1.44,http://s0.geograph.org.uk/geophotos/02/24/06/2240600_6d95870e_120x120.jpg
2242656,Coventry-Spencer Park,Ian Rob,2011-01-23,52.39905,-1.522297,2.02,http://s0.geograph.org.uk/geophotos/02/24/26/2242656_74ccef01_120x120.jpg
2242697,Earlsdon-Alexander Ales & Wines,Ian Rob,2011-01-23,52.397293,-1.532604,1.66,http://s1.geograph.org.uk/geophotos/02/24/26/2242697_c22a716c_120x120.jpg
2242728,Earlsdon-Criterion Theatre,Ian Rob,2011-01-23,52.398182,-1.530096,1.10,http://s0.geograph.org.uk/geophotos/02/24/27/2242728_3018055a_120x120.jpg
2242740,Coventry-The Rocket,Ian Rob,2011-01-23,52.40145,-1.51551,1.92,http://s0.geograph.org.uk/geophotos/02/24/27/2242740_10f27958_120x120.jpg
2242757,Earlsdon Clock,Ian Rob,2011-01-23,52.399893,-1.530666,1.49,http://s1.geograph.org.uk/geophotos/02/24/27/2242757_2260487b_120x120.jpg
2243873,Earlsdon-The Royal Oak,Ian Rob,2011-01-23,52.399091,-1.532585,1.86,http://s1.geograph.org.uk/geophotos/02/24/38/2243873_e1a58168_120x120.jpg
2243935,Earlsdon Street Scene,Ian Rob,2011-01-23,52.398192,-1.532595,1.40,http://s3.geograph.org.uk/geophotos/02/24/39/2243935_c3eb8d0f_120x120.jpg
2243949,Earlsdon-Albany Road,Ian Rob,2011-01-23,52.400872,-1.528157,2.06,http://s1.geograph.org.uk/geophotos/02/24/39/2243949_7265c3f4_120x120.jpg
2246610,Coventry-Central Six,Ian Rob,2011-01-23,52.401729,-1.517859,3.36,http://s2.geograph.org.uk/geophotos/02/24/66/2246610_46f96303_120x120.jpg
2246633,Coventry Railway Junction,Ian Rob,2011-01-23,52.401747,-1.522268,0.80,http://s1.geograph.org.uk/geophotos/02/24/66/2246633_ebddf459_120x120.jpg
2246646,Earlsdon-The Gilbert Richards Centre,Ian Rob,2011-01-23,52.399973,-1.528166,2.09,http://s2.geograph.org.uk/geophotos/02/24/66/2246646_b406348f_120x120.jpg
2246661,Earlsdon-Mayfield Road,Ian Rob,2011-01-23,52.400239,-1.527282,2.07,http://s1.geograph.org.uk/geophotos/02/24/66/2246661_0168d462_120x120.jpg
2246674,Coventry-Grosvenor Road,Ian Rob,2011-01-23,52.402628,-1.517849,2.05,http://s2.geograph.org.uk/geophotos/02/24/66/2246674_1b1a7752_120x120.jpg
2257777,Entrance to Coventry Cathedral,Stephen Craven,1983-03-00,52.408157,-1.507058,2.68,http://s1.geograph.org.uk/geophotos/02/25/77/2257777_ea0e27bf_120x120.jpg
2257780,Ruins of the old Coventry cathedral ,Stephen Craven,1983-03-00,52.407888,-1.507061,2.12,http://s0.geograph.org.uk/geophotos/02/25/77/2257780_6b8e00f7_120x120.jpg
2265918,Earlsdon Avenue North,E Gammie,2011-02-11,52.402144,-1.531671,1.48,http://s2.geograph.org.uk/geophotos/02/26/59/2265918_2b04aa1a_120x120.jpg
2265927,Coniston Road,E Gammie,2011-02-11,52.402423,-1.533873,1.01,http://s3.geograph.org.uk/geophotos/02/26/59/2265927_f2573c4e_120x120.jpg
2265937,Earlsdon Avenue North,E Gammie,2011-02-11,52.401785,-1.531675,1.51,http://s1.geograph.org.uk/geophotos/02/26/59/2265937_36b7fe73_120x120.jpg
2266454,"Wheatley Street Flour Mills, Coventry, 1983",John Brightley,1983-04-00,52.411381,-1.503935,2.35,http://s2.geograph.org.uk/geophotos/02/26/64/2266454_a218ca3b_120x120.jpg
2266465,"Wheatley Street, Coventry, 1983",John Brightley,1983-04-00,52.411654,-1.504814,1.20,http://s1.geograph.org.uk/geophotos/02/26/64/2266465_171d5ba6_120x120.jpg
2266472,"Former flour mills, Wheatley Street, Coventry, 1983",John Brightley,1983-04-00,52.411471,-1.504081,3.05,http://s0.geograph.org.uk/geophotos/02/26/64/2266472_d42d16dd_120x120.jpg
1106992,Holyhead Road and lay-by,E Gammie,2008-12-25,52.419117,-1.550018,2.46,http://s0.geograph.org.uk/geophotos/01/10/69/1106992_e114e917_120x120.jpg
2269139,Tile Hill Lane,E Gammie,2011-02-13,52.403656,-1.550616,3.20,http://s3.geograph.org.uk/geophotos/02/26/91/2269139_16d43dca_120x120.jpg
2272120,Coventry City Centre,Ian Rob,2011-02-14,52.406936,-1.516038,0.88,http://s0.geograph.org.uk/geophotos/02/27/21/2272120_bf9c3332_120x120.jpg
2272158,Coventry Lower Precinct,Ian Rob,2011-02-14,52.408097,-1.514262,0.90,http://s2.geograph.org.uk/geophotos/02/27/21/2272158_1953356f_120x120.jpg
2282579,"The junction of Grange Avenue and Howes Lane, Finham",John Brightley,2010-10-20,52.371765,-1.511282,3.27,http://s3.geograph.org.uk/geophotos/02/28/25/2282579_4951742a_120x120.jpg
